Chapter Name,Section Name,Verse,Translation
காமத்துப்பால் , குறிப்பறிதல் ,"கண்களவு	கொள்ளும்	சிறுநோக்கம்	காமத்தில்			செம்பாகம்	அன்று	பெரிது.	","The furtive glance, that gleams one instant bright, Is more than half of love's supreme delight. "
காமத்துப்பால் , குறிப்பறிதல் ,"நோக்கினாள்	நோக்கி	இறைஞ்சினாள்	அஃதவள்			யாப்பினுள்	அட்டிய	நீர்.	","She looked, and looking drooped her head: On springing shoot of love 'its water shed! "
காமத்துப்பால் , குறிப்பறிதல் ,"யான்நோக்கும்	காலை	நிலன்நோக்கும்	நோக்காக்கால்			தான்நோக்கி	மெல்ல	நகும்.	",I look on her: her eyes are on the ground the while: I look away: she looks on me with timid smile. 
காமத்துப்பால் , குறிப்பறிதல் ,"குறிக்கொண்டு	நோக்காமை	அல்லால்	ஒருகண்			சிறக்கணித்தாள்	போல	நகும்	","She seemed to see me not; but yet the maid Her love, by smiling side-long glance, betrayed. "
காமத்துப்பால் , குறிப்பறிதல் ,"உறாஅ	தவர்போல்	சொலினும்	செறாஅர்சொல்			ஒல்லை	உணரப்	படும்.	","Though with their lips affection they disown, Yet, when they hate us not, 'tis quickly known. "
காமத்துப்பால் , குறிப்பறிதல் ,"செறாஅச்	சிறுசொல்லும்	செற்றார்போல்	நோக்கும்			உறாஅர்போன்று	உற்றார்	குறிப்பு.	","The slighting words that anger feign, while eyes their love reveal. Are signs of those that love, but would their love conceal. "
காமத்துப்பால் , குறிப்பறிதல் ,"அசையியற்கு	உண்டாண்டோர்	ஏஎர்யான்	நோக்கப்			பசையினள்	பைய	நகும்.	","I gaze, the tender maid relents the while; And, oh the matchless grace of that soft smile! "
காமத்துப்பால் , குறிப்பறிதல் ,"ஏதிலார்	போலப்	பொதுநோக்கு	நோக்குதல்			காதலார்	கண்ணே	உள.	","The look indifferent, that would its love disguise, Is only read aright by lovers' eyes. "
காமத்துப்பால் , குறிப்பறிதல் ,"கண்ணொடு	கண்இணை	நோக்கொக்கின்	வாய்ச்சொற்கள்			என்ன	பயனும்	இல.	","When eye to answering eye reveals the tale of love, All words that lips can say must useless prove. "
காமத்துப்பால் , புணர்ச்சிமகிழ்தல் ,"கண்டுகேட்டு	உண்டுயிர்த்து	உற்றறியும்	ஐம்புலனும்			ஒண்தொடி	கண்ணே	உள.	","All joys that senses five- sight, hearing, taste, smell, touch- can give, In this resplendent armlets-bearing damsel live! "
காமத்துப்பால் , புணர்ச்சிமகிழ்தல் ,"பிணிக்கு	மருந்து	பிறமன்	அணியிழை			தன்நோய்க்குத்	தானே	மருந்து.	","Disease and medicine antagonists we surely see; This maid, to pain she gives, herself is remedy. "
காமத்துப்பால் , புணர்ச்சிமகிழ்தல் ,"தாம்வீழ்வார்	மென்றோள்	துயிலின்	இனிதுகொல்			தாமரைக்	கண்ணான்	உலகு.	","Than rest in her soft arms to whom the soul is giv'n, Is any sweeter joy in his, the Lotus-eyed-one's heaven? "
